id,indra_time,browser_latency,reading_time,attention_esense,meditation_esense,signal_quality,createdAt,updatedAt,label,raw_len,raw_mean,raw_std,raw_min,raw_max,raw_median,raw_q05,raw_q95,raw_abs_mean,raw_clip_ratio,bp_delta,bp_theta,bp_low_alpha,bp_high_alpha,bp_low_beta,bp_high_beta,bp_low_gamma,bp_mid_gamma,split
2,2015-05-09 23:33:33.875,25,2015-05-09 16:33:34.144,44,56,0,2015-05-09 23:33:34.176,2015-05-09 23:33:34.176+00,math,512.0,49.521484375,120.62611530954491,-291.0,453.0,58.0,-190.15,282.79999999999995,98.314453125,0.0,50876.0,66912.0,5924.0,6531.0,4786.0,3762.0,2217.0,1516.0,val
4,2015-05-09 23:33:33.895,7744,2015-05-09 19:33:26.341,35,100,0,2015-05-09 23:33:18.710,2015-05-09 23:33:18.71+00,math,512.0,54.083984375,24.225478447282644,-36.0,121.0,52.0,16.0,93.79999999999995,54.626953125,0.0,5751.0,18976.0,23876.0,37389.0,7608.0,6515.0,2598.0,1505.0,test
13,2015-05-09 23:33:34.073,-289,2015-05-09 16:33:34.613,64,53,0,2015-05-09 23:33:34.975,2015-05-09 23:33:34.975+00,math,512.0,44.033203125,159.97810174576236,-515.0,608.0,57.5,-278.0,231.79999999999995,118.201171875,0.0,521586.0,99675.0,30457.0,57831.0,7482.0,80341.0,102469.0,36075.0,train
15,2015-05-09 23:33:34.077,9570,2015-05-09 16:33:24.570,47,84,0,2015-05-09 23:33:15.364,2015-05-09 23:33:15.364+00,math,512.0,46.06640625,44.926018660793446,-104.0,165.0,50.0,-26.45,118.89999999999998,54.1171875,0.0,96458.0,38214.0,62103.0,18217.0,3260.0,3807.0,3099.0,1074.0,train
1,2015-05-09 23:33:34.128,13402,2015-05-09 16:33:20.735,61,75,0,2015-05-09 23:33:07.387,2015-05-09 23:33:07.387+00,math,512.0,48.212890625,28.843387556020307,-33.0,134.0,52.0,2.0,91.0,49.017578125,0.0,15482.0,11558.0,32119.0,37042.0,25933.0,8644.0,1410.0,860.0,val
14,2015-05-09 23:33:34.182,726,2015-05-09 16:33:33.494,23,38,0,2015-05-09 23:33:32.829,2015-05-09 23:33:32.829+00,math,512.0,47.228515625,177.22801710292347,-435.0,737.0,52.0,-302.15,366.25,120.521484375,0.0,364444.0,62147.0,12602.0,14497.0,18418.0,3333.0,2073.0,3233.0,train
12,2015-05-09 23:33:34.236,1504,2015-05-09 16:33:32.844,57,43,0,2015-05-09 23:33:31.392,2015-05-09 23:33:31.392+00,math,512.0,30.58984375,48.20702966736891,-104.0,215.0,33.0,-50.9,119.89999999999998,45.30859375,0.0,362783.0,270253.0,23422.0,16670.0,13759.0,8777.0,4950.0,2785.0,test
6,2015-05-09 23:33:34.295,"-1,562",2015-05-09 16:33:36.140,63,47,0,2015-05-09 23:33:37.758,2015-05-09 23:33:37.758+00,math,512.0,37.333984375,55.70653940573096,-109.0,199.0,32.0,-53.35,131.0,52.662109375,0.0,73203.0,253054.0,46375.0,26937.0,12705.0,14467.0,11308.0,4569.0,train
8,2015-05-09 23:33:34.320,-39,2015-05-09 16:33:34.480,34,38,0,2015-05-09 23:33:34.582,2015-05-09 23:33:34.582+00,math,512.0,50.880859375,43.52858553452518,-61.0,204.0,51.0,-24.45,121.89999999999998,56.345703125,0.0,1229538.0,323461.0,16373.0,48120.0,15846.0,15833.0,5193.0,4009.0,train
10,2015-05-09 23:33:34.392,-19,2015-05-09 16:33:34.623,26,16,0,2015-05-09 23:33:34.707,2015-05-09 23:33:34.707+00,math,512.0,17.86328125,28.61375426230187,-66.0,104.0,16.0,-25.0,71.89999999999998,25.76953125,0.0,328681.0,45727.0,2055.0,330.0,5688.0,1317.0,1121.0,723.0,train
9,2015-05-09 23:33:34.523,10532,2015-05-09 16:33:24.146,29,67,0,2015-05-09 23:33:13.680,2015-05-09 23:33:13.68+00,math,512.0,34.923828125,52.81312923620848,-110.0,202.0,32.0,-44.45,130.79999999999995,48.744140625,0.0,89059.0,41492.0,44184.0,19484.0,3582.0,19304.0,20482.0,18704.0,train
3,2015-05-09 23:33:34.574,14853,2015-05-09 16:33:19.801,54,88,0,2015-05-09 23:33:05.231,2015-05-09 23:33:05.231+00,math,512.0,45.396484375,26.830796265958654,-19.0,128.0,42.0,4.0,91.45,45.892578125,0.0,16493.0,11105.0,47674.0,41953.0,47283.0,6908.0,3098.0,868.0,test
15,2015-05-09 23:33:34.678,9268,2015-05-09 16:33:25.583,44,94,0,2015-05-09 23:33:16.379,2015-05-09 23:33:16.379+00,math,512.0,41.97265625,58.12116279651789,-103.0,214.0,42.0,-57.9,134.79999999999995,58.02734375,0.0,19978.0,16763.0,214722.0,10243.0,12393.0,6416.0,9084.0,3730.0,train
11,2015-05-09 23:33:34.698,-180,2015-05-09 16:33:34.934,34,48,0,2015-05-09 23:33:35.173,2015-05-09 23:33:35.173+00,math,512.0,41.966796875,31.194276428977965,-74.0,139.0,40.0,-2.0,97.45,44.048828125,0.0,730166.0,187942.0,48966.0,37082.0,28244.0,21716.0,7472.0,4945.0,val
4,2015-05-09 23:33:34.804,7689,2015-05-09 19:33:27.336,26,100,0,2015-05-09 23:33:19.700,2015-05-09 23:33:19.7+00,math,512.0,56.654296875,31.48759088870353,-24.0,136.0,58.0,1.0,110.89999999999998,57.529296875,0.0,6498.0,6006.0,28745.0,16876.0,6937.0,2099.0,4360.0,2435.0,test
5,2015-05-09 23:33:34.836,1021,2015-05-09 16:33:33.861,37,24,0,2015-05-09 23:33:32.894,2015-05-09 23:33:32.894+00,math,512.0,38.50390625,26.247023350109835,-39.0,121.0,39.0,-2.0,82.0,39.77734375,0.0,81797.0,33114.0,10608.0,5294.0,3551.0,1922.0,1791.0,654.0,test
7,2015-05-09 23:33:34.852,14,2015-05-09 16:33:34.831,50,24,0,2015-05-09 23:33:34.882,2015-05-09 23:33:34.882+00,math,512.0,41.33203125,191.10346487308652,-446.0,835.0,49.0,-373.45,384.0,122.20703125,0.0,23389.0,17971.0,5071.0,6005.0,5192.0,10145.0,2482.0,817.0,train
1,2015-05-09 23:33:35.037,13402,2015-05-09 16:33:21.711,43,93,0,2015-05-09 23:33:08.364,2015-05-09 23:33:08.364+00,math,512.0,45.544921875,45.26680814377292,-97.0,184.0,48.0,-36.45,109.0,53.673828125,0.0,7107.0,6816.0,1864.0,112342.0,10055.0,2803.0,2623.0,1126.0,val
14,2015-05-09 23:33:35.085,726,2015-05-09 16:33:34.499,21,44,0,2015-05-09 23:33:33.835,2015-05-09 23:33:33.835+00,math,512.0,60.33984375,61.618357704709936,-52.0,281.0,52.5,-20.45,193.0,65.00390625,0.0,174742.0,70558.0,20846.0,9847.0,3226.0,3793.0,2023.0,2425.0,train
2,2015-05-09 23:33:35.091,27,2015-05-09 16:33:35.127,47,54,0,2015-05-09 23:33:35.159,2015-05-09 23:33:35.159+00,math,512.0,50.65625,191.4318146192986,-550.0,595.0,64.0,-402.75,357.0,138.875,0.0,79475.0,30971.0,7855.0,3268.0,2933.0,4053.0,3439.0,2952.0,val
12,2015-05-09 23:33:35.141,1505,2015-05-09 16:33:33.847,63,41,0,2015-05-09 23:33:32.398,2015-05-09 23:33:32.398+00,math,512.0,20.8359375,30.52682666108768,-88.0,107.0,21.0,-24.45,70.44999999999999,29.671875,0.0,23648.0,45164.0,10397.0,7891.0,10786.0,13049.0,7252.0,4823.0,test
8,2015-05-09 23:33:35.228,-39,2015-05-09 16:33:35.499,54,51,0,2015-05-09 23:33:35.602,2015-05-09 23:33:35.602+00,math,512.0,51.263671875,54.40583544315199,-92.0,217.0,48.0,-26.9,141.79999999999995,58.951171875,0.0,27551.0,16836.0,32477.0,45452.0,36982.0,32136.0,6286.0,9409.0,train
13,2015-05-09 23:33:35.285,-293,2015-05-09 16:33:35.589,74,44,0,2015-05-09 23:33:35.952,2015-05-09 23:33:35.952+00,math,512.0,34.69921875,55.20338247688857,-137.0,196.0,39.0,-63.05,119.45,53.6015625,0.0,1299837.0,456014.0,29651.0,51625.0,22843.0,84539.0,81700.0,57050.0,train
10,2015-05-09 23:33:35.302,-19,2015-05-09 16:33:35.610,37,3,0,2015-05-09 23:33:35.699,2015-05-09 23:33:35.699+00,math,512.0,30.337890625,29.007089143010145,-40.0,133.0,27.0,-11.0,84.89999999999998,33.396484375,0.0,22931.0,21837.0,2363.0,2400.0,4478.0,5431.0,7721.0,3868.0,train
9,2015-05-09 23:33:35.438,10532,2015-05-09 16:33:25.178,23,74,0,2015-05-09 23:33:14.707,2015-05-09 23:33:14.707+00,math,512.0,34.099609375,54.62088657141526,-97.0,230.0,32.0,-49.45,127.59999999999992,50.333984375,0.0,70323.0,72836.0,63775.0,12129.0,10907.0,10396.0,12876.0,6178.0,train
3,2015-05-09 23:33:35.483,14854,2015-05-09 16:33:20.801,53,88,0,2015-05-09 23:33:06.055,2015-05-09 23:33:06.055+00,math,512.0,41.697265625,37.97131102915981,-100.0,122.0,40.5,-13.45,104.0,47.009765625,0.0,10984.0,20014.0,3180.0,28462.0,9948.0,10023.0,3157.0,1068.0,test
6,2015-05-09 23:33:35.497,"-1,561",2015-05-09 16:33:37.119,64,37,0,2015-05-09 23:33:38.738,2015-05-09 23:33:38.738+00,math,512.0,38.39453125,53.1277261191628,-105.0,167.0,41.0,-57.45,118.34999999999997,54.85546875,0.0,177657.0,51722.0,6627.0,3678.0,6980.0,5363.0,1538.0,783.0,train
15,2015-05-09 23:33:35.593,9268,2015-05-09 16:33:26.558,17,100,0,2015-05-09 23:33:17.352,2015-05-09 23:33:17.352+00,math,512.0,38.064453125,46.69864477604974,-82.0,164.0,35.0,-43.0,117.0,47.751953125,0.0,85878.0,12811.0,50975.0,3802.0,4402.0,1556.0,1857.0,1297.0,train
11,2015-05-09 23:33:35.597,-181,2015-05-09 16:33:35.919,35,47,0,2015-05-09 23:33:36.155,2015-05-09 23:33:36.155+00,math,512.0,52.544921875,38.878993132862206,-77.0,173.0,54.0,-17.45,107.45,57.580078125,0.0,13553.0,14503.0,14403.0,9695.0,19243.0,4900.0,3276.0,2635.0,val
5,2015-05-09 23:33:35.744,1021,2015-05-09 16:33:34.849,53,34,0,2015-05-09 23:33:33.883,2015-05-09 23:33:33.883+00,math,512.0,42.181640625,57.605543546679165,-146.0,215.0,46.5,-84.45,122.79999999999995,59.255859375,0.0,6685.0,22790.0,4817.0,3458.0,9796.0,5866.0,15677.0,2679.0,test
7,2015-05-09 23:33:35.764,14,2015-05-09 16:33:35.853,63,23,0,2015-05-09 23:33:35.910,2015-05-09 23:33:35.91+00,math,512.0,51.76953125,23.93908303706041,-6.0,133.0,51.0,16.0,93.0,51.8125,0.0,204078.0,13871.0,3642.0,2794.0,3649.0,4389.0,1354.0,690.0,train
1,2015-05-09 23:33:35.950,13402,2015-05-09 16:33:22.706,43,91,0,2015-05-09 23:33:09.359,2015-05-09 23:33:09.359+00,math,512.0,45.923828125,44.57358797225616,-60.0,169.0,48.0,-25.9,119.45,52.447265625,0.0,20107.0,72684.0,25025.0,113397.0,28565.0,14290.0,2894.0,1205.0,val
4,2015-05-09 23:33:35.964,7689,2015-05-09 19:33:28.330,40,100,0,2015-05-09 23:33:20.696,2015-05-09 23:33:20.696+00,math,512.0,49.92578125,38.82324679334726,-60.0,141.0,51.0,-11.9,114.0,53.5546875,0.0,5538.0,28008.0,59740.0,4826.0,13845.0,19316.0,1781.0,747.0,test
14,2015-05-09 23:33:35.987,726,2015-05-09 16:33:35.498,24,50,0,2015-05-09 23:33:34.836,2015-05-09 23:33:34.836+00,math,512.0,55.03515625,34.70774654580856,-50.0,146.0,53.5,-0.4499999999999993,115.45,56.56640625,0.0,199967.0,128927.0,34436.0,21176.0,8626.0,14362.0,17189.0,10248.0,train
2,2015-05-09 23:33:36.006,27,2015-05-09 16:33:36.128,30,47,0,2015-05-09 23:33:36.162,2015-05-09 23:33:36.162+00,math,512.0,46.07421875,117.68258071642188,-315.0,410.0,51.0,-220.05,253.94999999999987,93.23046875,0.0,537954.0,314799.0,84764.0,10040.0,12129.0,19756.0,18902.0,20099.0,val
12,2015-05-09 23:33:36.045,1505,2015-05-09 16:33:34.832,51,50,0,2015-05-09 23:33:33.379,2015-05-09 23:33:33.379+00,math,512.0,21.912109375,22.844286284824857,-35.0,97.0,21.0,-17.0,59.0,25.431640625,0.0,13014.0,43062.0,24264.0,4297.0,5378.0,4318.0,5405.0,1594.0,test
13,2015-05-09 23:33:36.194,-293,2015-05-09 16:33:36.572,78,27,0,2015-05-09 23:33:36.931,2015-05-09 23:33:36.931+00,math,512.0,41.017578125,59.03985746201054,-134.0,165.0,49.0,-65.45,132.0,60.267578125,0.0,88332.0,41173.0,9859.0,1642.0,2668.0,7222.0,9727.0,9037.0,train
6,2015-05-09 23:33:36.395,"-1,561",2015-05-09 16:33:38.117,48,20,0,2015-05-09 23:33:39.737,2015-05-09 23:33:39.737+00,math,512.0,51.0078125,64.1471691812261,-92.0,186.0,49.5,-51.0,149.0,66.171875,0.0,114573.0,187247.0,35751.0,18842.0,18132.0,8465.0,5479.0,4633.0,train
8,2015-05-09 23:33:36.439,-39,2015-05-09 16:33:36.495,54,56,0,2015-05-09 23:33:36.611,2015-05-09 23:33:36.611+00,math,512.0,47.306640625,78.9458484478576,-75.0,290.0,33.0,-51.45,229.14999999999992,64.056640625,0.0,189087.0,46543.0,17414.0,17005.0,24251.0,22275.0,11366.0,7364.0,train
11,2015-05-09 23:33:36.497,-181,2015-05-09 16:33:36.962,51,41,0,2015-05-09 23:33:37.198,2015-05-09 23:33:37.198+00,math,512.0,49.373046875,32.960847632517776,-92.0,147.0,51.0,1.0,102.0,52.455078125,0.0,14833.0,28610.0,41137.0,13141.0,23738.0,14820.0,2904.0,2680.0,val
10,2015-05-09 23:33:36.515,-19,2015-05-09 16:33:36.602,40,13,0,2015-05-09 23:33:36.686,2015-05-09 23:33:36.686+00,math,512.0,26.056640625,26.168525249134685,-41.0,134.0,24.0,-13.45,71.0,29.693359375,0.0,29137.0,7104.0,10108.0,2096.0,3907.0,3735.0,10403.0,5529.0,train
5,2015-05-09 23:33:36.650,1022,2015-05-09 16:33:35.861,44,24,0,2015-05-09 23:33:34.896,2015-05-09 23:33:34.896+00,math,512.0,41.177734375,60.730945220430606,-139.0,221.0,42.0,-91.5,141.84999999999985,58.876953125,0.0,81622.0,25792.0,5192.0,2848.0,601.0,1809.0,2285.0,581.0,test
9,2015-05-09 23:33:36.655,10532,2015-05-09 16:33:26.144,37,81,0,2015-05-09 23:33:15.673,2015-05-09 23:33:15.673+00,math,512.0,41.47265625,58.76531743783348,-108.0,172.0,43.5,-63.35,134.45,60.390625,0.0,51659.0,33023.0,51708.0,11333.0,9810.0,13474.0,10091.0,9445.0,train
7,2015-05-09 23:33:36.676,14,2015-05-09 16:33:36.817,51,29,0,2015-05-09 23:33:36.866,2015-05-09 23:33:36.866+00,math,512.0,47.685546875,22.80386707572156,-29.0,103.0,50.0,10.55,87.44999999999999,48.306640625,0.0,11358.0,9294.0,7770.0,19917.0,9376.0,4188.0,1547.0,2453.0,train
15,2015-05-09 23:33:36.807,9268,2015-05-09 16:33:27.552,16,100,0,2015-05-09 23:33:18.354,2015-05-09 23:33:18.354+00,math,512.0,42.794921875,41.11729284726375,-40.0,176.0,38.0,-13.45,119.45,46.162109375,0.0,29066.0,34218.0,186979.0,10356.0,7148.0,15649.0,4976.0,7622.0,train
1,2015-05-09 23:33:36.857,13402,2015-05-09 16:33:23.707,24,100,0,2015-05-09 23:33:10.361,2015-05-09 23:33:10.361+00,math,512.0,46.859375,41.48964185021817,-49.0,148.0,51.0,-19.45,113.0,51.8125,0.0,17637.0,8693.0,66763.0,146565.0,24592.0,6576.0,2300.0,2203.0,val
4,2015-05-09 23:33:36.875,7689,2015-05-09 19:33:29.327,35,100,0,2015-05-09 23:33:21.693,2015-05-09 23:33:21.693+00,math,512.0,57.421875,47.18896676114423,-104.0,198.0,59.0,-21.0,129.45,64.40625,0.0,9994.0,45106.0,79132.0,75433.0,14412.0,7247.0,1520.0,733.0,test
2,2015-05-09 23:33:36.915,27,2015-05-09 16:33:37.111,24,37,0,2015-05-09 23:33:37.144,2015-05-09 23:33:37.144+00,math,512.0,37.32421875,124.96380866455756,-337.0,450.0,43.0,-233.9,266.9499999999999,91.1640625,0.0,271889.0,270765.0,15838.0,25022.0,18678.0,14127.0,8648.0,7813.0,val
13,2015-05-09 23:33:37.107,-293,2015-05-09 16:33:37.557,83,16,0,2015-05-09 23:33:37.915,2015-05-09 23:33:37.915+00,math,512.0,40.775390625,64.7942231028636,-178.0,237.0,46.5,-74.35,137.45,62.673828125,0.0,154069.0,105271.0,11582.0,11981.0,35684.0,49582.0,89739.0,28059.0,train
14,2015-05-09 23:33:37.194,726,2015-05-09 16:33:36.482,20,53,0,2015-05-09 23:33:35.821,2015-05-09 23:33:35.821+00,math,512.0,57.966796875,33.456899616185154,-30.0,148.0,57.5,5.0,114.0,58.916015625,0.0,48662.0,10775.0,4480.0,16053.0,20962.0,7674.0,6769.0,2808.0,train
12,2015-05-09 23:33:37.252,1505,2015-05-09 16:33:35.815,44,63,0,2015-05-09 23:33:34.365,2015-05-09 23:33:34.365+00,math,512.0,14.22265625,149.6410719829096,-376.0,513.0,27.0,-296.45,327.5999999999999,95.9765625,0.0,7694.0,4678.0,11402.0,9981.0,3164.0,7738.0,2629.0,2100.0,test
6,2015-05-09 23:33:37.297,"-1,561",2015-05-09 16:33:39.107,34,4,0,2015-05-09 23:33:40.726,2015-05-09 23:33:40.726+00,math,512.0,33.251953125,53.555872147672126,-91.0,162.0,42.0,-58.0,113.0,53.837890625,0.0,96763.0,367880.0,5485.0,13339.0,26305.0,25128.0,3944.0,2640.0,train
3,2015-05-09 23:33:37.307,14854,2015-05-09 16:33:22.542,53,100,0,2015-05-09 23:33:07.970,2015-05-09 23:33:07.97+00,math,512.0,38.958984375,28.04656210382132,-21.0,129.0,38.0,-4.0,90.45,40.048828125,0.0,16172.0,27616.0,61058.0,76994.0,37488.0,12554.0,3374.0,3265.0,test
8,2015-05-09 23:33:37.344,-42,2015-05-09 16:33:37.462,51,48,0,2015-05-09 23:33:37.567,2015-05-09 23:33:37.567+00,math,512.0,36.60546875,170.8534888657319,-470.0,650.0,48.0,-333.15,310.04999999999967,114.953125,0.0,226081.0,28504.0,4957.0,1404.0,5898.0,5926.0,2761.0,1435.0,train
10,2015-05-09 23:33:37.431,-19,2015-05-09 16:33:37.613,47,27,0,2015-05-09 23:33:37.697,2015-05-09 23:33:37.697+00,math,512.0,25.98828125,28.467632719825836,-44.0,136.0,24.0,-18.0,72.0,30.66015625,0.0,3228.0,11305.0,11559.0,4150.0,5257.0,4345.0,4687.0,5835.0,train
9,2015-05-09 23:33:37.576,10532,2015-05-09 16:33:27.117,41,87,0,2015-05-09 23:33:16.647,2015-05-09 23:33:16.647+00,math,512.0,27.826171875,58.74899482678797,-154.0,178.0,32.0,-77.45,122.0,52.478515625,0.0,659535.0,99565.0,50292.0,9616.0,12098.0,10745.0,12573.0,6416.0,train
7,2015-05-09 23:33:37.588,14,2015-05-09 16:33:37.819,70,34,0,2015-05-09 23:33:37.868,2015-05-09 23:33:37.868+00,math,512.0,45.337890625,22.90190293513919,-23.0,101.0,48.0,7.0,82.0,45.869140625,0.0,5959.0,16251.0,15417.0,1150.0,2767.0,5854.0,2502.0,2479.0,train
11,2015-05-09 23:33:37.698,-181,2015-05-09 16:33:37.921,67,35,0,2015-05-09 23:33:38.155,2015-05-09 23:33:38.155+00,math,512.0,47.994140625,34.947141514617826,-92.0,137.0,46.5,-6.449999999999999,102.0,52.037109375,0.0,388155.0,21483.0,3158.0,6653.0,4554.0,17341.0,4986.0,2131.0,val
15,2015-05-09 23:33:37.721,9268,2015-05-09 16:33:28.526,35,94,0,2015-05-09 23:33:19.607,2015-05-09 23:33:19.607+00,math,512.0,46.9140625,38.76154613139282,-56.0,169.0,49.0,-18.0,112.89999999999998,50.92578125,0.0,134820.0,49976.0,2953.0,11642.0,6352.0,14432.0,7298.0,6862.0,train
4,2015-05-09 23:33:37.784,7690,2015-05-09 19:33:30.316,41,100,0,2015-05-09 23:33:22.680,2015-05-09 23:33:22.68+00,math,512.0,51.1328125,30.14201311441961,-34.0,145.0,52.0,5.0,102.89999999999998,51.890625,0.0,331751.0,21617.0,58048.0,71028.0,6781.0,28009.0,8547.0,4975.0,test
5,2015-05-09 23:33:37.859,1022,2015-05-09 16:33:36.833,30,21,0,2015-05-09 23:33:35.875,2015-05-09 23:33:35.875+00,math,512.0,42.22265625,26.52403896363327,-20.0,118.0,41.5,-4.0,88.0,43.19140625,0.0,83948.0,30060.0,6184.0,1657.0,1100.0,1771.0,2590.0,1914.0,test
13,2015-05-09 23:33:38.015,-293,2015-05-09 16:33:38.565,64,17,0,2015-05-09 23:33:38.956,2015-05-09 23:33:38.956+00,math,512.0,54.185546875,87.84122498424175,-104.0,614.0,41.0,-45.0,206.35,68.630859375,0.0,1196056.0,90052.0,51843.0,5437.0,4314.0,10895.0,21238.0,10825.0,train
1,2015-05-09 23:33:38.069,13402,2015-05-09 16:33:24.714,11,100,0,2015-05-09 23:33:11.368,2015-05-09 23:33:11.368+00,math,512.0,48.2109375,33.644720598053624,-36.0,146.0,45.0,-3.4499999999999997,107.0,49.41015625,0.0,13641.0,53578.0,23605.0,161039.0,29399.0,6569.0,3235.0,1564.0,val
14,2015-05-09 23:33:38.095,725,2015-05-09 16:33:37.471,30,56,0,2015-05-09 23:33:36.811,2015-05-09 23:33:36.811+00,math,512.0,42.890625,157.18485258083672,-371.0,645.0,53.0,-269.15,314.49999999999966,107.375,0.0,11036.0,38372.0,8146.0,19420.0,4925.0,12085.0,4767.0,5556.0,train
2,2015-05-09 23:33:38.132,27,2015-05-09 16:33:38.112,24,43,0,2015-05-09 23:33:38.404,2015-05-09 23:33:38.404+00,math,512.0,54.154296875,131.11431089167712,-346.0,533.0,60.0,-244.35,260.0499999999999,104.185546875,0.0,143375.0,43466.0,12796.0,2486.0,5760.0,2608.0,2170.0,2142.0,val
12,2015-05-09 23:33:38.155,1505,2015-05-09 16:33:36.832,47,64,0,2015-05-09 23:33:35.386,2015-05-09 23:33:35.386+00,math,512.0,33.037109375,31.627479365565748,-65.0,169.0,32.0,-11.0,87.89999999999998,36.345703125,0.0,433073.0,238484.0,35470.0,8190.0,13136.0,9321.0,5275.0,3315.0,test
8,2015-05-09 23:33:38.251,-42,2015-05-09 16:33:38.469,56,34,0,2015-05-09 23:33:38.572,2015-05-09 23:33:38.572+00,math,512.0,51.5,52.7408167361864,-74.0,234.0,45.0,-22.45,139.45,57.8984375,0.0,79730.0,55586.0,596.0,2150.0,10816.0,4621.0,1520.0,4113.0,train
10,2015-05-09 23:33:38.346,-19,2015-05-09 16:33:38.618,66,51,0,2015-05-09 23:33:38.704,2015-05-09 23:33:38.704+00,math,512.0,27.3203125,25.82549115994396,-53.0,141.0,25.0,-8.45,68.89999999999998,29.77734375,0.0,25773.0,11137.0,2413.0,19487.0,6632.0,9999.0,6185.0,2504.0,train
9,2015-05-09 23:33:38.493,10531,2015-05-09 16:33:28.125,34,77,0,2015-05-09 23:33:17.655,2015-05-09 23:33:17.655+00,math,512.0,36.279296875,51.861953565505175,-103.0,167.0,35.5,-53.45,121.0,51.630859375,0.0,67542.0,26120.0,6635.0,1996.0,1408.0,2115.0,1695.0,1443.0,train
6,2015-05-09 23:33:38.495,"-1,562",2015-05-09 16:33:40.102,40,7,0,2015-05-09 23:33:41.723,2015-05-09 23:33:41.723+00,math,512.0,38.34375,70.72345874734563,-152.0,213.0,39.0,-74.0,155.89999999999998,65.20703125,0.0,87625.0,151341.0,36755.0,13744.0,18240.0,21885.0,4369.0,4313.0,train
3,2015-05-09 23:33:38.515,14853,2015-05-09 16:33:23.815,50,83,0,2015-05-09 23:33:09.068,2015-05-09 23:33:09.068+00,math,512.0,44.150390625,25.84076161387106,-24.0,123.0,44.0,-1.4499999999999993,87.0,45.404296875,0.0,15501.0,20707.0,8091.0,9780.0,26081.0,4241.0,2436.0,2565.0,test
11,2015-05-09 23:33:38.595,-182,2015-05-09 16:33:38.931,77,38,0,2015-05-09 23:33:39.168,2015-05-09 23:33:39.168+00,math,512.0,34.34375,281.57426272599474,-483.0,817.0,51.0,-419.0,654.3499999999999,202.71875,0.0,5941.0,49312.0,21457.0,22181.0,14591.0,14410.0,2081.0,2780.0,val
5,2015-05-09 23:33:38.766,1022,2015-05-09 16:33:37.854,57,21,0,2015-05-09 23:33:36.889,2015-05-09 23:33:36.889+00,math,512.0,39.30859375,24.50539011926684,-30.0,109.0,39.0,-3.4499999999999997,76.44999999999999,40.546875,0.0,13391.0,11312.0,6470.0,7119.0,7067.0,12970.0,4268.0,3855.0,test
7,2015-05-09 23:33:38.801,14,2015-05-09 16:33:38.823,66,34,0,2015-05-09 23:33:38.871,2015-05-09 23:33:38.871+00,math,512.0,48.1484375,21.21590641614432,-29.0,106.0,48.0,16.0,83.0,48.62109375,0.0,2019.0,20362.0,4027.0,5441.0,6607.0,5650.0,3293.0,1412.0,train
1,2015-05-09 23:33:38.981,13402,2015-05-09 16:33:25.706,14,100,0,2015-05-09 23:33:12.360,2015-05-09 23:33:12.36+00,math,512.0,45.490234375,45.32779808939067,-67.0,154.0,48.0,-23.0,115.45,52.435546875,0.0,13230.0,8127.0,11132.0,122631.0,11565.0,4495.0,2669.0,641.0,val
4,2015-05-09 23:33:39.001,7690,2015-05-09 19:33:31.307,47,100,0,2015-05-09 23:33:23.674,2015-05-09 23:33:23.674+00,math,512.0,51.98046875,29.914650880133525,-37.0,117.0,54.0,-4.0,98.0,53.30859375,0.0,3950.0,16966.0,39585.0,48308.0,10087.0,6909.0,2599.0,2409.0,test
14,2015-05-09 23:33:39.001,725,2015-05-09 16:33:38.484,40,56,0,2015-05-09 23:33:37.822,2015-05-09 23:33:37.822+00,math,512.0,65.81640625,36.72992495343492,-18.0,169.0,61.0,9.55,133.45,66.015625,0.0,224141.0,87567.0,23528.0,16830.0,8383.0,13152.0,6276.0,5179.0,train
12,2015-05-09 23:33:39.061,1505,2015-05-09 16:33:37.804,43,78,0,2015-05-09 23:33:36.352,2015-05-09 23:33:36.352+00,math,512.0,23.947265625,28.74618100219042,-67.0,114.0,23.0,-20.0,73.34999999999997,29.369140625,0.0,38341.0,6559.0,11046.0,13129.0,7501.0,4521.0,6203.0,4906.0,test
8,2015-05-09 23:33:39.162,-42,2015-05-09 16:33:39.463,43,29,0,2015-05-09 23:33:39.572,2015-05-09 23:33:39.572+00,math,512.0,48.96875,50.369523197936864,-81.0,205.0,49.0,-27.45,132.89999999999998,56.703125,0.0,146759.0,114213.0,68831.0,31786.0,4957.0,16319.0,5291.0,5643.0,train
13,2015-05-09 23:33:39.231,-293,2015-05-09 16:33:39.545,69,26,0,2015-05-09 23:33:39.904,2015-05-09 23:33:39.904+00,math,512.0,24.4140625,114.302130293998,-396.0,377.0,43.0,-228.9,156.45,89.29296875,0.0,184851.0,213016.0,89584.0,42880.0,24132.0,75947.0,51328.0,25690.0,train
15,2015-05-09 23:33:39.297,9929,2015-05-09 16:33:29.547,44,87,0,2015-05-09 23:33:20.339,2015-05-09 23:33:20.339+00,math,512.0,40.083984375,57.55902861193677,-137.0,180.0,42.0,-60.45,126.34999999999997,58.392578125,0.0,46415.0,13027.0,75141.0,27228.0,14395.0,9926.0,10085.0,5125.0,train
2,2015-05-09 23:33:39.346,332,2015-05-09 16:33:39.095,30,50,0,2015-05-09 23:33:39.128,2015-05-09 23:33:39.128+00,math,512.0,52.95703125,41.69342758381138,-34.0,263.0,49.0,-2.0,120.0,54.296875,0.0,13228.0,11467.0,7130.0,5336.0,4078.0,5331.0,1047.0,1645.0,val
